rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, soc_sec_id
rec-1008-org, alex, ballantyne,212, aronson crescent, logan central plaza, semaphore park,2153, wa,19450621,4145113
rec-1008-org, timothy, dignam,17, berrigan crescent, seaforth vlge, moorak,4068, qld,19771123,2663449
rec-889-org, benjamin, mazzone,139, alfred hill drive, brinjarry, peregian beach,3029, nsw,19600130,8291514
rec-889-org, sebastian, weaver,35, gymea street, symes grove, ellenbrook,810, vic,19611129,6765287
rec-889-org, jordan, lock,27, tallara parkway, retirement village, manly vale,7250, vic,19070222,9835720
rec-102-org, fraser, marlow, 8, evelyn owen crescent, yarandoo wing, ermington,3000, nsw, 19731008,2195286
rec-102-org, benjamin, campbell,3, cohn place, sec 478 hd paringa, marleston,2671, vic,19880728,8220163
rec-102-org, nathan, challenor,1, wellington street, kinross farm, cronulla,5109, vic,19600213,2694239
rec-102-org, elli, sindorff,15, lansell circuit, palestine, yagoona,2145, sa,19671114,5791840
rec-1715-org, logan, george,43, crossley close, watchorns hill, shoalhaven heads,3155, vic,19050311,6998840
rec-1715-org, benjamin, camens,7, harrison street, upa cottages, lindfield,4505, qld,19750706,3523836
rec-1715-org, holly, drayson,509, schlich street, st francis vlge, bittern,3150, qld,19801205,1349437
rec-1391-org, blake, fogg,20, mirning crescent, booleringa, uriarra forest,4133, nsw,19540319,6830763
rec-1391-org, , harrington,1, langdon avenue, , sunshine,5290, vic,19500818,6041782
rec-1391-org, nicholas, beattie,7, edmondson street, goughs bay, modbury,2036, wa,19170811,3374275
rec-569-org, jayden, stubbs,2, mauldon street, algonquin, denmark,4122, nsw,19790315,2812489
rec-569-org, tommy, spinato,29, howie court, pinnacles caravn park, mooloolaba,3356, nsw,19821129,4527826
rec-569-org, kaitlyn, cheshire,117, william hudson crescent, menora, berkeley vale,3056, act,19330820,4812124
rec-1185-org, lewis, koslowicz,27, yirawala street, woodsong, bray park,2540, wa,19190512,5773013
rec-1185-org, alessandria, rabbitt,19, ellenborough street, inglemer, mirrabooka,2196, vic,19900410,6217834
rec-1185-org, heather, benger,8, fergusson crescent, palazz, currajong,2650, wa,19840803,9010502
rec-1040-org, stephanie, reid,739, edmondson street, carisbrook, lawson,3003, qld,19300717,4746019
rec-1040-org, matilda, mestrov,5, house circuit, retirement village, taringa,3820, qld,19801119,2563135
rec-1040-org, keely, coulson,28, scantlebury crescent, alice downs, toowoon bay,5096, sa,19930412,1189146
rec-721-org, daniel, shepherd,33, forbes street, bishops creek, moranbah,2061, vic,19860611,7103479
rec-721-org, elly, reid,58, bambridge street, john flynn hospital, eight mile plains,4806, nsw,19850523,6391700
rec-721-org, jack, blake,12, angophora street, rowethorpe, ascot,2390, vic,19001116,9895808
rec-93-org, ben, musolino, 173, kathner street, chactor, hamilton,3068, vic, 19770911,7509483
rec-93-org, nicholas, normandale,44, youl court, curringa, parkville,3037, act,19490811,2830637
rec-93-org, hayden, menzies,306, monkman street, gillin park, singleton heights,5014, qld,19250615,4781381
rec-93-org, charlotte, bristow,22, mockridge crescent, nioka, harbord,5086, nsw,19351112,4814908
rec-1792-org, thomas, negri,22, fullagar crescent, belaradah, glendale,2747, nsw,19630127,4200634
rec-1792-org, matthew, hilton,15, forrest place, eventide homes, avoca beach,4116, nsw,19020114,8537116
rec-1792-org, layla, ban,17, howitt street, oaklane, kirwan,4210, sa,19201015,4834950
rec-506-org, charlotte, beattie,107, mcclintock street, pleasant view, flaxton,2088, vic,19170829,8494225
rec-506-org, bryce, allanby,1, bonnor close, fairholme, parkdale,3802, qld,19140227,3562584
rec-506-org, madeline, hage,15, banner street, oreel, bayswater,4860, nsw,19640929,6710911
rec-949-org, isabelle, morrison, , parkin street, southern cross, moorooka,2049, wa,19871210,1063220
rec-949-org, chloe, pyper,46, upton street, old post office, greensborough,4074, vic,19860102,8174488
rec-949-org, thomas, campbell,10, bywaters place, rosetta village, dewhurst,2611, sa,19640129,1872563
rec-86-org, hayden, jolly, 7, heard street, wondersun, bayswater,5034, nsw, 19950410,3682559
rec-86-org, hugo, clarke,44, reay place, c/-the student village, ardeer,5047, nsw,19120125,8869813
rec-86-org, nell, roche,15, caley crescent, morris arcade, south perth,4870, vic,19071008,8899086
rec-86-org, aiden, son,17, sharwood crescent, , lakemba,2866, sa,19490716,3651118
rec-1746-org, nathan, domhoff,1, gilks place, erinundra, balranald,3028, vic,19000305,8901398
rec-1746-org, ruby, reid,7, fitzmaurice street, , eaglehawk,2260, qld,19120626,8386277
rec-1746-org, lucy, callahan,73, bainbridge close, bungarra, rowville,4209, vic,19430602,9663021
rec-1604-org, grace, braithwaite,22, evergood close, kersley mews, emerald,2315, nsw,19950117,4555676
rec-1604-org, jessica, whale,38, pambula street, blue shadows, surry hills,2541, nsw,19341001,6125303
rec-1604-org, sienna, musolino,22, smeaton circuit, pangani, mckinnon,2700, nsw,19890525,4971506
rec-1701-org, riley, whale,18, glenflesk, , samford,2527, qld,19441228,8787739
rec-1701-org, alexandra, tiedemann,17, john cleland crescent, cranbrook, broken hill,2287, nsw,19231111,2066745
rec-1701-org, georgia, laria,1, oxley street, townview, allambie,5127, qld,19170818,2152599
rec-881-org, brooklyn, shepherdson,26, drysdale circuit, melita, whitfield,4305, vic,19141009,9144376
rec-881-org, danielle, stanley,23, river street, willmont park, coopers shoot,4865, vic,19820801,7127513
rec-881-org, talia, berry,24, nemarang crescent, , nollamara,3707, vic,19690713,1239638
rec-1048-org, jayden, mazurek,2, federal highway, cromdale, highett,2194, nsw,19080115,3849904
rec-1048-org, bailee, bevis,26, fitzsimmons street, sovereign court, rochester,2620, vic,19070106,1266796
rec-1048-org, alexandra, budge,11, outtrim avenue, sec 528, jacana,2096, wa,19590819,3277841
rec-311-org, caitlin, clarke, 631, sternberg crescent, promenade arcade, rankin park,3909, nsw, 19280716,9737004
rec-311-org, jordan, campbell,66, wyselaskie circuit, , sheidow park,3555, vic,19361228,2465440
rec-311-org, monique, paterson, , fullagar crescent, , goonellabah,5043, nsw,19300709,6100123
rec-311-org, noah, maier,2, cromwell circuit, pine view, ryde,4700, nsw,19020410,4418189
rec-1256-org, connor, grimm,10, chuculba crescent, the rocks, geneva,4115, nsw,19940907,1898580
rec-1256-org, ka, kiczurczak,32, paul coe crescent, avenel, wokalup,6112, nsw,19360708,8073126
rec-1256-org, emiily, mees,31, campbell street, lingard, elwood,3805, wa,19301201,4611758
rec-167-org, emma, green, 30, learmonth drive, wallace heights, boundary bend,2747, qld, 19310903,9262880
rec-167-org, jenna, darby-cocks,36, wilkins street, mt pleasant, greensborough,5092, wa,19630922,2671582
rec-167-org, shana, laney,164, whalan place, shadoof lodge, preston,5280, vic,19231230,4329053
rec-167-org, jacqueline, finlay,8, nerli place, moondani, st albans,6084, vic,19831107,6173156
rec-689-org, callum, stigant,3, marr street, cherrydell, safety beach,4054, nsw,19650321,1616972
rec-689-org, elysse, mckerlie,12, captain cook crescent, the crater, seaspray,2428, vic,19790705,2277627
rec-689-org, joshua, every,14, scoble place, hawkins masonic vlge, gray,4216, nsw,19241220,9182595
rec-1897-org, zachary, wilkins,2835, chandler street, dharmananda, bayswater north,6109, nsw,19790729,9853100
rec-1897-org, samuel, ryan,31, gosse street, allunga, brightwaters,3053, qld,19670118,5648286
rec-1897-org, rosie, plane,29, porteous crescent, , black rock,2062, vic,19630926,7058877
rec-429-org, jasmine, frahn, 55, mckail crescent, keanor, cooktown,3020, nsw, 19040608,4013078
rec-429-org, d'arcy, gunawan,164, duncan street, , boulder,5159, qld,19970715,8080924
rec-429-org, jacqueline, mccracken,6, hicks street, lanhydrock, point lonsdale,2750, qld,19860416,2850053
rec-429-org, matisse, kromwyk,14, charterisville avenue, phillip lodge, toowoomba,2880, nsw,19190122,1739657
rec-122-org, lachlan, berry, 69, giblin street, killarney, bittern,4814, qld, 19990219,7364009
rec-122-org, todd, matthews,8, togo place, rowethorpe, eastwood,2234, vic,19591210,1674842
rec-122-org, charles, crouch,20, book place, rosemount, taree,2220, vic,19970728,6044523
rec-122-org, bianca, ryan,67, de little circuit, march rising, westmead,6163, wa,19091028,4864427
rec-504-org, hannah, dunstone,28, molloy crescent, aprt 59, harbord,3056, tas,19771018,5507330
rec-504-org, keely, clarke,53, scarborough street, ponderosa, south wentworthville,5108, vic,19050410,3369666
rec-504-org, joshua, balchin,12, hadleigh circuit, tulloch, deer park,2318, sa,19100615,3829737
rec-1419-org, jessica, clarke,59, carron street, mt pleasant, vaucluse,3088, qld,19960705,6396291
rec-1419-org, chloe, webb,309, hannan crescent, golden ponds, mannering park,2257, vic,19180407,4261331
rec-1419-org, caitlin, alessi,1, davies place, bindana downs, tungamull,2060, vic,19410721,6485512
rec-1312-org, dylan, dorrell,43, lacey place, belgrano glenalvie, coolum beach,6105, vic,19140927,9478617
rec-1312-org, hannah, matthews,19, barlee place, goughs bay, eight mile plains,6210, nsw,19590205,1868981
rec-1312-org, zarran, miles,25, jardine street, wildefell, frankston,2146, vic,19090220,6627892
rec-1779-org, emiily, berry,116, mchugh street, longplain, blacktown,2171, qld,19140514,4553028
rec-1779-org, cameron, cordingley,12, waite street, summer hill, colac,5238, nsw,19700430,5765191
rec-1779-org, brooklyn, white,362, o'loghlen street, mirrimbah, toowoomba south,2259, wa,19410904,7203797
rec-1337-org, carlin, webb,9, jemalong street, littledale, cardiff,4810, nsw,19920520,8613201
rec-1337-org, nathan, priest,363, banks street, manresa, malvern east,4570, act,19160503,4665603
rec-1337-org, ella, sztolc,29, berrigan crescent, , rivett,3094, qld,19481217,6141781
rec-1751-org, lara, david, , allan street, argyle, bacchus marsh,4228, nsw,19571111,9726541
rec-1751-org, kenneth, hanigan,440, lochbuy street, milton, hindmarsh west,2800, nsw,19100830,2164067
rec-1751-org, isabella, block,34, petterd street, westella, st albans,6149, nsw,19111028,2274401
rec-88-org, vanessa, blake, 39, wheeler crescent, yarrabin, berwick,3051, wa, 19630305,3180257
rec-88-org, neneh, ryan,13, morgan crescent, westport, toowoomba,2106, nsw,19901020,3434805
rec-88-org, , pickel,79, mawson drive, iventure, warilla,4870, qld,19191116,6811262
rec-88-org, sebastian, ryan,465, mathews place, don ray, chester hill,4210, nsw,19080114,8520668
rec-756-org, jacob, goldsworthy,21, cadell street, st francis village, moorooka,4870, qld,19221204,4420994
rec-756-org, kayden, reid,8, cazaly close, apt 503, cobar,5084, qld,19041120,9230380
rec-756-org, fynn, allard,1, rolph place, st vincents hospital, hillsborough,4216, nsw,19700328,7861274
rec-1552-org, stephanie, eglinton,12, moore street, evergreen, malvern,2032, nsw,19570604,3505616
rec-1552-org, jesse, hoffman,32, lienhop street, brentwood vlge, minto,2450, sa,19700818,9619778
rec-1552-org, daniel, callahan,119, halifax close, medical centre, smythesdale,2400, nsw,19530309,3925704
rec-764-org, dale, kiziridis,11, millen street, peregrine, bicton,4210, nsw,19470524,5711566
rec-764-org, jacob, ryan,172, davidson street, lakeside manor, brisbane,6167, nsw,19390210,9826543
rec-764-org, devan, clarke, , windradyne street, buena vista, south perth,4127, nsw,19060130,3013362
rec-7-org, lawson, reece, 12, steffanoni circuit, stonehouse, hopetoun,2081, wa, 19750608,1671546
rec-7-org, nicholas, madge, , apperly close, ocean star villas, kilsyth south,4557, wa,19310222,9053317
rec-7-org, braiden, goldsworthy,12, frencham place, willtarny, tumbarumba,2161, nsw,19501119,7570745
rec-7-org, jasmine, silvestro,41, nott street, tathra river est, middleton beach,3173, nsw,19560720,9873948
rec-521-org, seamus, white,49, eddy crescent, acacia house, moorooka,2029, vic,19760529,6510939
rec-521-org, zane, white,74, heagney crescent, lanoma, seymour,5075, nsw,19810711,2845566
rec-521-org, courtney, clarke,24, myles connell crescent, weemilah, northgate,4621, nsw,19410813,8144739
rec-1929-org, ellouise, burford,8, frater crescent, pearce shoppng centre, noble park,5024, sa,19990319,8150446
rec-1929-org, cheree, purtell,1, spring range road, guest village (cnr bullcreek d drive, cooma,4216, wa,19300407,5062347
rec-1929-org, wilson, sporn,5, barnett close, sherwood, bowral,2008, tas,19311113,3629982
rec-155-org, phillip, ellem, 41, outtrim avenue, ainslie house, avalon,3083, qld, 19490902,3187616
rec-155-org, jory, tyack,21, fidge street, john flynn medical centre, modbury heights,4121, nsw,19170713,6264802
rec-155-org, jacob, schuster,5, maidment place, woy woy community care, sunshine,2540, sa,19750307,4344953
rec-155-org, lachlan, meeking,20, whitford place, westella, kyabram,2148, vic,19580816,8359944
rec-939-org, joshua, walkley,2, reuther street, parklands estate, burwood east,2758, sa,19871023,4249008
rec-939-org, samara, nicoll,22, william webb drive, roger dee, beecroft,5165, qld,19931006,2914256
rec-939-org, kyle, hope,26, bundey street, kacadoo, armidale,2097, nsw,19631116,2650117
rec-490-org, , durr, 11, cochrane crescent, the rookery, south perth,2795, wa, 19300521,6794611
rec-490-org, aaliyah, beaufort,65, astley place, forster specialist medical centre, surfers paradise,6054, vic,19211229,7429401
rec-490-org, madeline, berry,4, wentworth avenue, karkatt, stanmore,4810, nsw,19970829,8983971
rec-490-org, crystal, webb,6, holman street, rowethorpe, nowra,3095, vic,19800226,6491894
rec-787-org, hannah, mccarthy,11, langley place, barkool, warilla,4105, qld,19400904,8038893
rec-787-org, jake, calipari,6, euree street, , bayonet head,4019, wa,19560203,7723135
rec-787-org, connor, neumann,302, debenham street, sandalford homestead, the entrance,2774, vic,19790629,1382097
rec-1608-org, melanie, nabialek,12, just place, crystal creek reserve, sussex inlet,5452, nsw,19390212,8391827
rec-1608-org, campbell, bossley,23, caley crescent, glen ayre, frankston,4880, nsw,19640224,8497904
rec-1608-org, callum, moyse,7, lynch street, walkabout palms, brighton-le-sands,4740, tas,19130714,5145083
rec-1748-org, lynae, haberstich,257, edmond close, talawa, smithtown,2615, nsw,19140608,2792936
rec-1748-org, oliver, iovino,2, gatton street, jalna (cnr barbato c corner, coonamble,2324, qld,19820728,9521603
rec-1748-org, mhary, rundle,12, bradfield street, hollybrooke, woodlands,3280, vic,19960812,2523448
rec-1687-org, blake, sterry,7, investigator street, glenview, isle of capri,4211, vic,19901017,5600052
rec-1687-org, jacqueline, vettese,7, mcintyre street, metropolis, penrith,2075, vic,19690329,7062381
rec-1687-org, jaiden, ferris,2, pandanus street, merri banks, coffs harbour,4067, vic,19571024,1900307
rec-332-org, emiily, wynne, 51, bungonia street, glenbrae, burringbar,2210, sa, 19760814,2855156
rec-332-org, stelio, mcallion,20, mulga street, riverside professional centre (cnr banks, nerimbera,2866, qld,19561009,3332318
rec-332-org, lily, petersen,13, bissenberger crescent, railway stn, melville,2250, ,19020326,3851424
rec-332-org, caleb, quill,9, rosebery street, laura pengilly wing, granville,5007, nsw,19040203,8733587
rec-1679-org, claudia, halberda,20, bingley crescent, barwalla, lobethal,3175, vic,19770312,6770229
rec-1679-org, cameron, berry,46, arthur circle, farm shed, boulder,6169, qld,19660326,8523703
rec-1679-org, lachlan, plumb,14, garling street, brentwood vlge, julatten,4217, vic,19550313,2243015
rec-667-org, joshua, kelley,16, monson place, , lindfield,2151, qld,19870125,5385611
rec-667-org, joel, ryan,815, wisdom street, warbinya, pymble,4650, wa,19220524,5522329
rec-667-org, daniel, rollins,22, hemmings crescent, flt 68, wantirna,3916, nsw,19840108,9812011
rec-1956-org, jayden, clarke,14, namatjira drive, villa 2, mawson,3128, wa,19010925,1707861
rec-1956-org, warrick, paine,7, clive steele avenue, denny downs, cowan,2084, nsw,19190114,6712492
rec-1956-org, nathan, petersen,4, grant crescent, kenbar, kellyville,5067, nsw,19051226,8942423
rec-3-org, molly, webb, 440, mccombie street, rosedale, malvern east,5023, nsw, 19150416,5572942
rec-3-org, joshua, campbell,40, rabnor place, anzac house (cnr archer s street, cranbourne,6026, wa,19701009,1041544
rec-3-org, naomi, millar,7, southern cross drive, glengar, st agnes,5172, qld,19750818,7751504
rec-3-org, reeve, stanley,4, alawa street, rowethorpe d1, mourilyan,2474, sa,19190811,5961670
